"publisher","name","identity","appearances"
"Marvel","Perrone","Public",1
"Marvel","Peter Vee","Public",1
"Marvel","Phillip Blackwood","Public",1
"Marvel","Princess Tonka","Public",1
"Marvel","Rangoo","Public",1
"Marvel","Red Corker","Public",1
"Marvel","Regean Lexico","Public",1
"Marvel","Richard Gardner","Public",1
"Marvel","Rita Grey","Public",1
"Marvel","Roglo","Public",1
"Marvel","Roudo","Public",1
"Marvel","Sacred One","Secret",1
"Marvel","Sam Marvin","Public",1
"Marvel","Samson (Strongman)","Public",1
"Marvel","Satokata Matsu","Secret",1
"Marvel","Sheila Mason","Public",1
"Marvel","Shep Mason","Public",1
"Marvel","Simon Crane","Public",1
"Marvel","Simon Sendach","Public",1
"Marvel","Stephen Morgan","Secret",1
"Marvel","Theo Chevalier","Secret",1
"Marvel","Toro (Atlantean)","Public",1
"Marvel","Turgo","Secret",1
"Marvel","Ulan Bator","Public",1
"Marvel","Voice (Drug Dealer)","Secret",1
"Marvel","Willard Thomas","Secret",1
"Marvel","Zeelmo","Secret",1
"Marvel","Ape (Challenger Foe)","Secret",1
"Marvel","BlackJack (Human Torch Foe)","Secret",1
"Marvel","C.J. Miller","Secret",1
"Marvel","Cecilia Johnson","Public",1
"Marvel","Chandi","Public",1
"Marvel","Chips Brant","Public",1
"Marvel","Colonel Rand","Secret",1
"Marvel","Corbin","Public",1
"Marvel","Dacio","Public",1
"Marvel","Daglio","Public",1
"Marvel","Daka","Public",1
"Marvel","Dame Kackle","Secret",1
"Marvel","Danny Dougherty","Public",1
"Marvel","Doctor Grimm","Public",1
"Marvel","Doctor Howard","Secret",1
"Marvel","Doctor Hyde","Public",1
"Marvel","Doctor Lorrof","Public",1
"Marvel","Doctor Smart","Secret",1
"Marvel","Doctor Weems","Secret",1
"Marvel","Don Reinman","Secret",1
"Marvel","Dram","Public",1
"Marvel","Eileen Conroy","Public",1
"Marvel","Emil Frank","Public",1
"Marvel","Ethan Allen","Public",1
"Marvel","Fritz Sternberg","Secret",1
"Marvel","Garvey Lang","Public",1
"Marvel","Goro","Secret",1
"Marvel","Gos Carlton","Secret",1
"Marvel","Grosso","Public",1
"Marvel","Hag (Human Torch Foe)","Secret",1
"Marvel","Hawk Rivers","Public",1
"Marvel","Heinie Mayers","Public",1
"Marvel","J.P. Evans","Secret",1
"Marvel","John Crutherss","Public",1
"Marvel","John Scott","Public",1
"Marvel","John Storm","Public",1
"Marvel","Kai-Mak","Secret",1
"Marvel","Kelse Fenton","Secret",1
"Marvel","Khor","Secret",1
"Marvel","King (Human Torch Foe)","Secret",1
"Marvel","Kirk Hendrick","Public",1
"Marvel","Kurt Mueller","Secret",1
"Marvel","Lance Johnson","Public",1
"Marvel","Lens","Secret",1
"Marvel","Leonard Schaefer","Secret",1
"Marvel","Lonu-Ne","Public",1
"Marvel","Lord Wotonby","Public",1
"Marvel","Lucius Hall","Secret",1
"Marvel","Mad Gargoyle","Secret",1
"Marvel","Mad Violinist","Secret",1
"Marvel","Matzu","Public",1
"Marvel","McCool","Public",1
"Marvel","Menace (Hangor)","Secret",1
"Marvel","Mike Zelby","Public",1
"Marvel","Mister Falton","Secret",1
"Marvel","Mister Feritt","Secret",1
"Marvel","Mister Howe","Public",1
"Marvel","Mister Million","Secret",1
"Marvel","Mor the Mighty","Secret",1
"Marvel","N-4","Secret",1
"Marvel","Nick Pinto","Public",1
"Marvel","Nicolai Vardoff","Secret",1
"Marvel","Number 5 (Captain America Comics)","Secret",1
"Marvel","Pepo Laroc","Public",1
"Marvel","Phadion","Public",1
"Marvel","Pierre Dumort","Public",1
"Marvel","Piggy Perroni","Public",1
"Marvel","Prince Itor","Public",1
"Marvel","Prince Omei","Public",1
"Marvel","Professor Donaire","Public",1
"Marvel","Professor Dorn","Public",1
"Marvel","Rathcone","Secret",1
"Marvel","Rhamu Rondi","Public",1
"Marvel","Rhaya","Public",1
"Marvel","Ricardo Amegos","Public",1
"Marvel","Robert Goom","Public",1
"Marvel","Robert Harrison","Public",1
"Marvel","Rudolf Norsen","Public",1
"Marvel","Running Elk","Public",1
"Marvel","Saba Hamud","Public",1
"Marvel","Sally Kean","Public",1
"Marvel","Scar","Secret",1
"Marvel","Scarface Rispoli","Public",1
"Marvel","Scoops Winston","Public",1
"Marvel","Silky Kirby","Public",1
"Marvel","Singa","Public",1
"Marvel","Soothsayer","Secret",1
"Marvel","Strangler (Challenger Foe)","Secret",1
"Marvel","Sub-Earth Man","Secret",1
"Marvel","Super Slave","Secret",1
"Marvel","Tim Skelly","Public",1
"Marvel","Ulbrecht Arzt","Secret",1
"Marvel","Ulrich Kuster","Secret",1
"Marvel","Vince Garone","Public",1
"Marvel","Walter Carstairs","Public",1
"Marvel","Wax Man (Dobbs)","Secret",1
"Marvel","Wilhelm von Sin","Secret",1
"Marvel","Zombo","Secret",1
"Marvel","Admiral Nippo","Public",1
"Marvel","Admiral Nodope","Public",1
"Marvel","Agent X (WWII Japanese Spy)","Secret",1
"Marvel","Albri Leiricgrie","Secret",1
"Marvel","Anton Devere","Secret",1
"Marvel","Anton Harvey","Secret",1
"Marvel","B.R. Howard","Secret",1
"Marvel","Balthar","Secret",1
"Marvel","Baron Girbel","Secret",1
"Marvel","Baron Uhh","Secret",1
"Marvel","Beast of Cactus Canyon","Secret",1
"Marvel","Big Eyes","Secret",1
"Marvel","Big Sutton","Public",1
"Marvel","Black Carlo","Secret",1
"Marvel","Booie Dawdly","Secret",1
"Marvel","Brander","Secret",1
"Marvel","Budd Powers","Public",1
"Marvel","Buka","Public",1
"Marvel","Bull in the China Shop","Secret",1
"Marvel","Bull Murdock","Public",1
"Marvel","Butch (Tough Kid Squad)","Secret",1
"Marvel","Butch Brogan","Public",1
"Marvel","Caleb Crane","Public",1
"Marvel","Captain Cookie","Secret",1
"Marvel","Captain Cutter","Secret",1
"Marvel","Captain Nitsu","Public",1
"Marvel","Captain Nokuru","Public",1
"Marvel","Captain von Nuisance","Public",1
"Marvel","Captain von Spitz","Public",1
"Marvel","Charles Chewatt","Public",1
"Marvel","Charley Boswell","Public",1
"Marvel","Clancy Mullaney","Public",1
"Marvel","Claude Nite","Secret",1
"Marvel","Clement Mott","Public",1
"Marvel","Colonel Schutter","Public",1
"Marvel","Colonel Yama","Public",1
"Marvel","Colonel Zinzer","Public",1
"Marvel","Commander Kornstalk","Public",1
"Marvel","Count Vicaro","Secret",1
"Marvel","Countess Mara","Public",1
"Marvel","Cupid Cueball","Public",1
"Marvel","Deena Drayson","Public",1
"Marvel","Derrick Dawes","Public",1
"Marvel","Doctor Foster (1940s)","Public",1
"Marvel","Doctor Jorlstead","Secret",1
"Marvel","Doctor Klutch","Public",1
"Marvel","Doctor Mefis","Public",1
"Marvel","Doctor Strasser","Public",1
"Marvel","Doctor Suki","Public",1
"Marvel","Doctor Togu","Public",1
"Marvel","Don Caldwell","Secret",1
"Marvel","Don Marshall","Secret",1
"Marvel","Eagle (Tough Kid Squad)","Public",1
"Marvel","Ed Delaney","Public",1
"Marvel","Eddie Lorey","Secret",1
"Marvel","Eric Karlin","Public",1
"Marvel","Erich Von Wolff","Public",1
"Marvel","Fakir","Secret",1
"Marvel","Falkon","Secret",1
"Marvel","Felix Sak","Public",1
"Marvel","Felix von Shlecht","Public",1
"Marvel","Fido (Nowhere)","Secret",1
"Marvel","Fish Face Friday","Public",1
"Marvel","Frank Portl","Public",1
"Marvel","Freeman Mosher","Secret",1
"Marvel","Fritz Krone","Public",1
"Marvel","General Henchel","Public",1
"Marvel","George Brinner","Public",1
"Marvel","Gi-Gi Devin","Secret",1
"Marvel","Gojo","Public",1
"Marvel","Gondor","Secret",1
"Marvel","Gonji","Secret",1
"Marvel","Gore","Secret",1
"Marvel","Great Astro","Secret",1
"Marvel","Guardian of the Spirit World","Secret",1
"Marvel","Gustave Leech","Public",1
"Marvel","Guy Stanford","Public",1
"Marvel","Hans Grentoff","Secret",1
"Marvel","Hans Knutte","Secret",1
"Marvel","Heinrich Bungler","Public",1
"Marvel","Herr Gruber","Public",1
"Marvel","Herr Horner","Public",1
"Marvel","Herr Mongrel","Secret",1
"Marvel","Hugh Bradley","Secret",1
"Marvel","Hutsu","Secret",1
"Marvel","Igor Korbeau","Public",1
"Marvel","Inga von Leche","Public",1
"Marvel","Izan (Human Torch Foe)","Secret",1
"Marvel","J-97","Secret",1
"Marvel","Jacques Laval","Secret",1
"Marvel","Jasper Whifflegrass","Public",1
"Marvel","Jean Carson","Public",1
"Marvel","Jimmy Crain","Public",1
"Marvel","Joe Grupper","Public",1
"Marvel","Joe Marone","Public",1
"Marvel","John Borden","Secret",1
"Marvel","John Lissom","Secret",1
"Marvel","John Trent","Public",1
"Marvel","Jonah Lamb","Public",1
"Marvel","Kamentin","Public",1
"Marvel","Kenny Roberts","Public",1
"Marvel","Khan (WWII)","Secret",1
"Marvel","Killer Brogan","Public",1
"Marvel","Killer Kole","Secret",1
"Marvel","Komba","Secret",1
"Marvel","Krauss and Polly","Public",1
"Marvel","Kurt Hausner","Secret",1
"Marvel","Kurt Weidner","Public",1
"Marvel","Lana Love","Public",1
"Marvel","Le Barbe","Secret",1
"Marvel","Le Bull","Secret",1
"Marvel","Leet Brannis","Public",1
"Marvel","Legs Cochone","Secret",1
"Marvel","Lew Grey","Public",1
"Marvel","Lewis Murdock","Secret",1
"Marvel","Lionel van Devanter","Public",1
"Marvel","Lon Crag","Secret",1
"Marvel","Lon Draga","Public",1
"Marvel","Longnails Legarya","Public",1
"Marvel","Mabu","Public",1
"Marvel","Mad Scientist (Nazi)","Secret",1
"Marvel","Marshal Doering","Public",1
"Marvel","Marvello","Secret",1
"Marvel","Matilda (Nowhere)","Secret",1
"Marvel","Maxim Dreer","Public",1
"Marvel","Medusa (Sub-Earth Men)","Secret",1
"Marvel","Menalaos","Public",1
"Marvel","Mike Dolan","Public",1
"Marvel","Mister Crown","Public",1
"Marvel","Mister McClure","Secret",1
"Marvel","Mister Phillips","Secret",1
"Marvel","Mister Powers","Secret",1
"Marvel","Mister Schores","Secret",1
"Marvel","Mister Smythe","Secret",1
"Marvel","Mister Thos","Public",1
"Marvel","Mock Mikado","Secret",1
"Marvel","Moppino","Public",1
"Marvel","Murdock (WWII)","Secret",1
"Marvel","Mysto the Magician","Secret",1
"Marvel","Nails Riggly","Secret",1
"Marvel","Napoleon Sack","Public",1
"Marvel","Ogre of Mills Forest","Secret",1
"Marvel","Oldow","Secret",1
"Marvel","Orrible Oress","Public",1
"Marvel","P.J. Morgan","Public",1
"Marvel","Paw","Secret",1
"Marvel","Peter Drew","Public",1
"Marvel","Peter Higorovitch","Secret",1
"Marvel","Peter Vermeer","Secret",1
"Marvel","Phantom of the Bell Tower","Secret",1
"Marvel","Prince of Good","Secret",1
"Marvel","Princess Pam","Secret",1
"Marvel","Professor Holz","Public",1
"Marvel","Professor Rhinestone","Secret",1
"Marvel","Professor Torture","Secret",1
"Marvel","Red Skeleton (Writer)","Public",1
"Marvel","Reginald Carter","Secret",1
"Marvel","Reisel","Public",1
"Marvel","Robert Deptford","Public",1
"Marvel","Rod Elliot","Secret",1
"Marvel","Rolf Reibel","Public",1
"Marvel","Rozzo","Public",1
"Marvel","Rudolf Parsons","Secret",1
"Marvel","Sandai","Secret",1
"Marvel","Satan (Nowhere)","Secret",1
"Marvel","Senior Revuelta","Public",1
"Marvel","Slug Gundy","Public",1
"Marvel","Spawn of the Witch Queen","Secret",1
"Marvel","Stone Man (Nazi Creation)","Secret",1
"Marvel","Stumpy","Secret",1
"Marvel","Temptation (Nowhere)","Secret",1
"Marvel","The Owl (WWII)","Secret",1
"Marvel","Titus Locke","Public",1
"Marvel","Tom Danger","Secret",1
"Marvel","Tom Powers","Public",1
"Marvel","Tony Conville","Public",1
"Marvel","Vic Duval","Public",1
"Marvel","Von Belch","Public",1
"Marvel","Von Gotch","Public",1
"Marvel","Von Grubb","Public",1
"Marvel","Von Maus","Public",1
"Marvel","Von Ratter","Public",1
"Marvel","Voodini","Public",1
"Marvel","W.C. Tuttle","Secret",1
"Marvel","Wade Huston","Public",1
"Marvel","Werjil","Secret",1
"Marvel","Wilhelm von Logor","Secret",1
"Marvel","Will Power (Nowhere)","Secret",1
"Marvel","Admiral von Roeder","Public",1
"Marvel","Ali Baba","Secret",1
"Marvel","Baron Togi","Secret",1
"Marvel","Beak (Nazi)","Secret",1
"Marvel","Black Mamba (Butler)","Secret",1
"Marvel","Bloody Baron","Secret",1
"Marvel","Bull Neck","Public",1
"Marvel","Captain Brool","Public",1
"Marvel","Captain Kessler","Public",1
"Marvel","Captain Klutz","Secret",1
"Marvel","Captain Krause Storm","Public",1
"Marvel","Captain Kraust","Secret",1
"Marvel","Captain Sturm","Public",1
"Marvel","Captain Von Sar","Public",1
"Marvel","Carl Wertz","Public",1
"Marvel","Carl Wildmer","Public",1
"Marvel","Carson Bells","Public",1
"Marvel","Cigam","Secret",1
"Marvel","Clamp Casey","Public",1
"Marvel","Clint Randolph","Public",1
"Marvel","Colonel Brusch","Public",1
"Marvel","Colonel von Bitters","Public",1
"Marvel","Colosso (Ape)","Public",1
"Marvel","Coughing Killer","Secret",1
"Marvel","Count Lust","Secret",1
"Marvel","Count Varnis","Secret",1
"Marvel","Diego Manero","Public",1
"Marvel","Digger (Nowhere)","Secret",1
"Marvel","Doctor Eternity","Secret",1
"Marvel","Doctor Grant","Public",1
"Marvel","Doctor Suki (II)","Public",1
"Marvel","Double-Beard","Secret",1
"Marvel","Eel (Nazi)","Secret",1
"Marvel","Eenie-Meenie","Secret",1
"Marvel","Eraser (Nazi)","Secret",1
"Marvel","Eric Ward","Public",1
"Marvel","Fairy Delight","Secret",1
"Marvel","Felix Pavlek","Public",1
"Marvel","Felix von Tont","Public",1
"Marvel","Ferdinand Jones","Public",1
"Marvel","Frank Craben","Public",1
"Marvel","Frank Rone","Public",1
"Marvel","Franz Papp","Public",1
"Marvel","Fritz Bruck","Public",1
"Marvel","Fritz von Bock","Secret",1
"Marvel","Fungi","Secret",1
"Marvel","Gaines (Quiz Show Host)","Public",1
"Marvel","General Nikki","Public",1
"Marvel","General Tsaki","Public",1
"Marvel","Gossip","Public",1
"Marvel","Great Varda","Public",1
"Marvel","Hans Groitzig","Public",1
"Marvel","Hawk (Nazi)","Secret",1
"Marvel","Heinrich Himmelman","Public",1
"Marvel","Hercules (Empowered Marvel Boy)","Secret",1
"Marvel","Hermann Schmidt","Secret",1
"Marvel","Herr Blutcher","Public",1
"Marvel","Herr Brunder","Public",1
"Marvel","Herr Ekker","Public",1
"Marvel","Herr Radder","Public",1
"Marvel","Herr Schmutz","Public",1
"Marvel","Herr Von Richter","Public",1
"Marvel","Herr Wolf","Public",1
"Marvel","Hideki Tojo","Public",1
"Marvel","Horace Smith","Public",1
"Marvel","Iko Akakowa","Secret",1
"Marvel","Izan (Captain America Foe)","Secret",1
"Marvel","James Carlin","Secret",1
"Marvel","Janice Perry","Public",1
"Marvel","Jeeper","Secret",1
"Marvel","Jessica Hobbs","Public",1
"Marvel","Joe Scarpone","Public",1
"Marvel","John Adams (WWII US envoy)","Public",1
"Marvel","Jonathan Torgson","Secret",1
"Marvel","Kangaroo (WWII)","Secret",1
"Marvel","Killer Beasts","Secret",1
"Marvel","King and Queen of Barnyard Valley","Secret",1
"Marvel","King and Queen of Cards","Secret",1
"Marvel","King and Queen of Time","Public",1
"Marvel","King of Castle Island","Secret",1
"Marvel","Kioto","Public",1
"Marvel","Kriss Lout","Public",1
"Marvel","Kuhomai","Public",1
"Marvel","Kurt Schnell","Public",1
"Marvel","Lee Bradford","Public",1
"Marvel","Leme Tel","Secret",1
"Marvel","Lucky Wilson","Public",1
"Marvel","Mad Boar","Secret",1
"Marvel","Madam Satan","Secret",1
"Marvel","Mal Elber","Secret",1
"Marvel","Marshal Ito","Public",1
"Marvel","Marshall Kronin","Public",1
"Marvel","Maso Katoro","Secret",1
"Marvel","Maxie Muggs","Public",1
"Marvel","Michael Vornin","Secret",1
"Marvel","Mole-Man","Secret",1
"Marvel","Mongoose (Nazi)","Secret",1
"Marvel","Monster of Negley Hall","Secret",1
"Marvel","Mother Wong","Public",1
"Marvel","Nichi","Public",1
"Marvel","Nogatmi","Secret",1
"Marvel","Oberst von Steibel","Public",1
"Marvel","Ogor","Public",1
"Marvel","Olaf Olsen","Secret",1
"Marvel","Once-Upon-a-Time","Secret",1
"Marvel","Ottokar Meltzer","Secret",1
"Marvel","Pepe Manero","Public",1
"Marvel","Pete Porker","Secret",1
"Marvel","Peter Blankemann","Secret",1
"Marvel","Philo Baker","Public",1
"Marvel","Professor Fear","Secret",1
"Marvel","Professor Jameson","Secret",1
"Marvel","Professor Jerg","Public",1
"Marvel","Professor Kraut","Public",1
"Marvel","Professor Rocher","Public",1
"Marvel","Professor Schultz","Public",1
"Marvel","Professor Tang","Public",1
"Marvel","Purple Terror","Secret",1
"Marvel","Rabbit (Nazi)","Secret",1
"Marvel","Ratter (Nazi)","Public",1
"Marvel","Richardo Bennett","Secret",1
"Marvel","Ring (Nazi)","Secret",1
"Marvel","Robin Hood","Secret",1
"Marvel","Ruby Yen","Public",1
"Marvel","Sagayo","Public",1
"Marvel","Sandman (Nowhere)","Secret",1
"Marvel","Seni Karlan","Public",1
"Marvel","Sewer Man","Secret",1
"Marvel","Shirley Booth","Public",1
"Marvel","Sim Altona","Secret",1
"Marvel","Snake-Eye Smith","Public",1
"Marvel","Sol Harriman","Secret",1
"Marvel","Steve Strong","Public",1
"Marvel","Symbol of Doom","Secret",1
"Marvel","Tick and Tock","Secret",1
"Marvel","Triple Destruction","Secret",1
"Marvel","Tu-Ra-Bi-Ka (Impostor)","Secret",1
"Marvel","Vance Coburn","Public",1
"Marvel","Von Batch","Public",1
"Marvel","Von Blubber","Secret",1
"Marvel","Von Goober","Public",1
"Marvel","Von Klutz","Public",1
"Marvel","Von Kropp","Public",1
"Marvel","Von Lontz","Public",1
"Marvel","Von Schmeer","Public",1
"Marvel","Vulture (Nazi)","Secret",1
"Marvel","White Vampire","Secret",1
"Marvel","Admiral Footsu","Public",1
"Marvel","Alan Heinman","Secret",1
"Marvel","Bamboo Knife Butcher","Secret",1
"Marvel","Banker Blair","Secret",1
"Marvel","Baron Krugg","Public",1
"Marvel","Baron of Horror Castle","Secret",1
"Marvel","Baron von Ritter","Public",1
"Marvel","Bat (Nazi)","Secret",1
"Marvel","Beast of Frankenstein","Secret",1
"Marvel","Black Knight (Tommy Tyme Foe)","Secret",1
"Marvel","Black Snake","Secret",1
"Marvel","Brad Trent","Public",1
"Marvel","Bradley Manning","Secret",1
"Marvel","Bucka","Public",1
"Marvel","Bucky (1313 AD)","Secret",1
"Marvel","Captain Amerigo","Secret",1
"Marvel","Captain Krashyu","Public",1
"Marvel","Captain Osaki","Public",1
"Marvel","Carl von Brummel","Public",1
"Marvel","Choo-Choo Charley","Secret",1
"Marvel","Colonel Kishi","Public",1
"Marvel","Colonel Strauheim","Public",1
"Marvel","Conrad Meer","Secret",1
"Marvel","Dagger (Mobster)","Secret",1
"Marvel","Dalt Kendall","Secret",1
"Marvel","Dan Sekowsky","Secret",1
"Marvel","David Johnson","Public",1
"Marvel","Dean Tarlek","Secret",1
"Marvel","Director of Death","Public",1
"Marvel","Doctor Botan","Public",1
"Marvel","Doctor Frankenstein (WWII)","Public",1
"Marvel","Doctor Luville","Public",1
"Marvel","Doctor Necrosis","Public",1
"Marvel","Doctor Scarr","Public",1
"Marvel","Doctor Yokotio","Public",1
"Marvel","Ed Turtle","Public",1
"Marvel","Edward Burk","Public",1
"Marvel","Emil Natas","Public",1
"Marvel","Ensen","Public",1
"Marvel","Flaming Hate","Secret",1
"Marvel","Flying Falcon","Secret",1
"Marvel","Fritz Mueller","Public",1
"Marvel","Fritz von Arnheim","Secret",1
"Marvel","General Blauheim","Public",1
"Marvel","General Suki","Public",1
"Marvel","General von Savage","Public",1
"Marvel","General Yokima","Public",1
"Marvel","George Mulford","Public",1
"Marvel","Georges Tarragh","Public",1
"Marvel","Ghost Harpooner","Secret",1
"Marvel","Ghost of Yesteryear","Secret",1
"Marvel","Ghostly Terrill","Public",1
"Marvel","Great Rosso","Public",1
"Marvel","Hans Thysenn","Public",1
"Marvel","Head","Secret",1
"Marvel","Hercules (Captain America Past Life)","Secret",1
"Marvel","Herr Swastika","Secret",1
"Marvel","Jackal (Nazi)","Secret",1
"Marvel","Jim Langdon","Public",1
"Marvel","Johnnie Pinkham","Secret",1
"Marvel","Judas Cain","Public",1
"Marvel","Juggernaut (WWII)","Secret",1
"Marvel","Karl Kraft","Public",1
"Marvel","Karl Shaffer","Secret",1
"Marvel","Keeper of the Flash","Secret",1
"Marvel","Klug","Secret",1
"Marvel","Lars Krool","Public",1
"Marvel","Man in the Steel Mask","Secret",1
"Marvel","Marmaduke Jones","Public",1
"Marvel","Master of Death","Secret",1
"Marvel","Mathers","Secret",1
"Marvel","Max Bovar","Public",1
"Marvel","Maxie Murdock","Secret",1
"Marvel","Mistress of Death","Secret",1
"Marvel","Mole (Nazi)","Secret",1
"Marvel","Monstro (WWII)","Secret",1
"Marvel","Mother Ting","Secret",1
"Marvel","Nails Bradley","Public",1
"Marvel","Nan Carter","Public",1
"Marvel","Ogar of the Ocean","Secret",1
"Marvel","Ogre (Gang Leader)","Secret",1
"Marvel","Otto Briefer","Secret",1
"Marvel","Past","Secret",1
"Marvel","Peddler of Doom","Secret",1
"Marvel","Pedro Alvarez","Public",1
"Marvel","Peter Herrick","Secret",1
"Marvel","Peter Stromboli","Public",1
"Marvel","Phao","Public",1
"Marvel","Pop Kunz","Public",1
"Marvel","Prince Suli","Public",1
"Marvel","Princess Ramasi","Secret",1
"Marvel","Professor Tarbu","Public",1
"Marvel","Raymond Wil","Public",1
"Marvel","Ruth LaRue","Public",1
"Marvel","Samson Barrick","Secret",1
"Marvel","Schoolmaster","Secret",1
"Marvel","Senator Doaks","Secret",1
"Marvel","Shalimar","Public",1
"Marvel","Siegfried Kunz","Public",1
"Marvel","Stefan Halpern","Secret",1
"Marvel","Tiger Duncan","Public",1
"Marvel","Tom Evans","Secret",1
"Marvel","Vanza","Public",1
"Marvel","Voice of Doom","Secret",1
"Marvel","Von Fleagle","Public",1
"Marvel","Von Rottz","Public",1
"Marvel","Von Wolheim","Public",1
"Marvel","Wilbur the Great","Secret",1
"Marvel","Wisp","Secret",1
"Marvel","Wolf (Nazi)","Secret",1
"Marvel","Yellow Fang","Secret",1
